article_id,title,timestamp,link,comments,locked_pro,paywalled,author_id,sentiment_ids,primary_tickers,secondary_tickers,ticker
4578112,"Peabody Q4 Earnings: Ready, Steady, Capital Returns",2023-02-14T10:44:16-05:00,/article/4578112-peabody-q4-earnings-ready-steady-capital-returns,23,False,False,69905,['437854'],['2430'],[],BTU
4570232,Peabody: Unexpected Turn In Natural Gas,2023-01-16T20:07:28-05:00,/article/4570232-peabody-stock-unexpected-turn-in-natural-gas,67,False,False,69905,['431680'],['2430'],[],BTU
4570017,Peabody Energy Corporation: 2022 Boom Could Usher 2023 Dip,2023-01-15T03:19:41-05:00,/article/4570017-peabody-energy-corporation-stock-2022-boom-could-usher-2023-dip,54,False,False,106304,['431423'],['2430'],[],BTU
4564641,"Peabody Energy: Shackles Coming Off, But Will They Reoffend? (Rating Upgrade)",2022-12-15T04:28:43-05:00,/article/4564641-peabody-energy-shackles-coming-off-but-will-they-reoffend-rating-upgrade,39,False,False,104097,['425944'],['2430'],[],BTU
4564009,Peabody Energy: Another Options Trade And An Update On Q3,2022-12-13T09:00:00-05:00,/article/4564009-peabody-energy-another-options-trade-and-an-update-on-q3,10,False,False,106425,['425437'],['2430'],[],BTU
4563501,"Peabody: Oh My, Simply Stay Long",2022-12-09T10:05:04-05:00,/article/4563501-peabody-oh-my-simply-stay-long,48,False,False,69905,['424959'],['2430'],[],BTU
4555335,Coal Is Back! Why I'm Very Bullish On CONSOL And Peabody Energy,2022-11-09T10:25:00-05:00,/article/4555335-coal-back-very-bullish-on-consol-and-peabody-energy,60,False,False,92986,"['419348', '419349']",['2430'],[],BTU
4554808,Peabody Energy: Getting Paid At Last,2022-11-08T12:36:34-05:00,/article/4554808-peabody-energy-getting-paid-at-last,11,False,False,69905,['419152'],['2430'],[],BTU
4551004,Speculating In The Energy Sector With Peabody Energy And Transocean,2022-10-31T07:00:00-04:00,/article/4551004-speculating-in-the-energy-sector-with-peabody-energy-and-transocean,13,False,False,106425,"['417400', '417401']",['2430'],[],BTU
4544564,Peabody Energy: Finally Getting Some Heat,2022-10-04T08:18:34-04:00,/article/4544564-peabody-energy-finally-getting-some-heat,39,False,False,69905,['412469'],['2430'],[],BTU
4540726,"Peabody Energy: Thermal Coal Soars, But China Risks Loom Large",2022-09-13T14:11:11-04:00,/article/4540726-peabody-energy-thermal-coal-soars-but-china-risks-loom-large,37,False,False,104609,['408983'],['2430'],[],BTU
4538183,Peabody Energy: Shareholder Returns Should Ultimately Follow At These Prices,2022-08-31T12:10:59-04:00,/article/4538183-peabody-energy-shareholder-returns-should-ultimately-follow-at-these-prices,46,False,False,48311,['406887'],['2430'],[],BTU
4528178,"Peabody Energy: Looking Ahead, This Is Still Attractive, Despite Some Uncertainty",2022-08-01T05:40:06-04:00,/article/4528178-peabody-energy-q2-results-looking-ahead-still-attractive-despite-uncertainty,26,False,False,69905,['385461'],['2430'],[],BTU
4525342,Peabody Energy: Cheap For A Coal Miner,2022-07-23T10:27:48-04:00,/article/4525342-btu-cheap-for-a-coal-miner,28,False,False,48311,['384089'],['2430'],[],BTU
4520959,Peabody: When EU Greens Advocate For More Coal Use,2022-06-29T11:44:49-04:00,/article/4520959-peabody-when-eu-greens-advocate-coal-use,29,False,False,52502,['380448'],['2430'],[],BTU
4519191,Energy Fuels Revue: Best Near Cap-Gainer Peabody Energy Or Chesapeake Energy,2022-06-19T06:46:53-04:00,/article/4519191-energy-fuels-revue-best-near-cap-gainer-peabody-energy-chesapeake-energy,11,False,False,23468,['378982'],['2430'],[],BTU
4518923,"Peabody Energy: Coal Prices Could Be Higher For Longer, Stock Attractively Priced",2022-06-17T06:31:56-04:00,/article/4518923-peabody-energy-coal-prices-higher-longer-stock-attractively-priced,12,False,False,69905,['378789'],['2430'],[],BTU
4515235,Peabody Energy Vs. Ramaco Resources: Steam Coal Vs. Metal Coal,2022-05-30T01:42:08-04:00,/article/4515235-peabody-energy-vs-ramaco-resources-steam-coal-vs-metal-coal,19,False,False,23468,['376007'],['2430'],[],BTU
4512382,"Peabody Energy: After A Bad Q1, Paying 3x FCF Is Probably Cheap Enough",2022-05-17T04:40:34-04:00,/article/4512382-peabody-energy-stock-paying-3x-fcf-cheap-bad-q1-earnings,40,False,False,69905,['374338'],['2430'],[],BTU
4502803,Peabody Energy: The Right Stock At The Right Time,2022-04-21T17:33:29-04:00,/article/4502803-peabody-energy-the-right-stock-at-the-right-time,57,False,False,36351,['370736'],['2430'],[],BTU
4500745,Peabody Is Unexpected Winner Of Geopolitical Crisis,2022-04-11T08:55:53-04:00,/article/4500745-peabody-unexpected-winner-of-geopolitical-crisis,63,False,False,52502,['369160'],['2430'],[],BTU
4496781,"Peabody Energy: Very Positive Outlook, And Still Cheap",2022-03-21T10:08:47-04:00,/article/4496781-peabody-energy-very-positive-outlook-and-still-cheap,53,False,False,69905,['366367'],['2430'],[],BTU
4494195,Top 3 Value Energy Stocks To Buy,2022-03-09T16:13:40-05:00,/article/4494195-top-3-value-energy-stocks-to-buy,105,False,False,105600,"['364749', '364750', '397024', '364752', '401790']",['2430'],[],BTU
4493837,"As Europe Begs For Coal, Peabody Energy Can Deliver",2022-03-08T16:14:53-05:00,/article/4493837-as-europe-begs-for-coal-peabody-energy-can-deliver,36,False,False,104609,['364719'],['2430'],[],BTU
4488040,Why I Sold Short Peabody Energy - Again,2022-02-17T15:06:58-05:00,/article/4488040-why-i-sold-short-peabody-energy-again,381,False,False,91685,['361933'],['2430'],[],BTU
4482466,Peabody Energy: A Breakout Stock For 2022,2022-01-28T11:23:56-05:00,/article/4482466-peabody-energy-a-breakout-stock-for-2022,204,False,False,51592,['359128'],['2430'],[],BTU
4479131,Peabody Stock Deserves A Nibble (Or Two),2022-01-11T17:01:54-05:00,/article/4479131-peabody-stock-deserves-buy,25,False,False,52502,['356638'],['2430'],[],BTU
4477263,Peabody Energy 6% 2022 Bond: Better-Than-GIC Short-Term Yield Opportunity,2021-12-30T01:32:56-05:00,/article/4477263-peabody-energy-btu-2022-bond-better-than-gic-short-term-yield-opportunity,6,False,False,103265,['355038'],['2430'],[],BTU
4477189,IEA Coal Report Says Coal Increasing: A Wish And A Prayer?,2021-12-29T10:52:02-05:00,/article/4477189-iea-coal-report-says-coal-increasing-a-wish-and-a-prayer,148,False,False,71185,['354868'],['2430'],[],BTU
4467398,This Is Why I Am Still Short Peabody Energy,2021-11-09T13:53:35-05:00,/article/4467398-why-i-am-still-short-peabody-energy,138,False,False,91685,['348442'],['2430'],[],BTU
4463382,Peabody Energy: Continues To Issue Shares To Repay Debt,2021-10-29T07:42:31-04:00,/article/4463382-peabody-energy-q3-earnings-continues-issue-shares-repay-debt,58,False,False,71185,['347049'],['2430'],[],BTU
4458405,Peabody Energy: Will China Blink?,2021-10-05T08:00:00-04:00,/article/4458405-peabody-energy-will-china-blink,84,False,False,62863,['343867'],['2430'],[],BTU
4457210,Peabody Energy: Shaky Unbridled Optimism In A Sea Of Challenges,2021-09-27T07:30:00-04:00,/article/4457210-peabody-energy-shaky-unbridled-optimism-amid-challenges,236,False,False,71185,['342869'],['2430'],[],BTU
4450062,"Peabody Energy Is 458% YTD, Here's Why And What's Next",2021-08-17T09:48:25-04:00,/article/4450062-peabody-energy-is-458-percent-ytd,31,False,False,105786,['337674'],['2430'],[],BTU
4431371,Peabody Energy: Crunch Time 2024 If It Survives Until Then,2021-05-26T11:13:51-04:00,/article/4431371-peabody-energy-crunch-time-2024-if-it-survives-until-then,500,False,False,71185,['326391'],['2430'],[],BTU
4427073,Peabody Energy: 'Uninvestable' Stock With Major Upside,2021-05-10T18:05:52-04:00,/article/4427073-peabody-energy-uninvestable-stock-with-major-upside,139,False,False,106180,['324706'],['2430'],[],BTU
4426761,Peabody Energy Has 90% Upside,2021-05-10T06:40:58-04:00,/article/4426761-peabody-energy-corp-has-90-percent-upside,47,False,False,101430,['324633'],['2430'],[],BTU
4419745,Peabody Energy: Unattractive Even For A Short-Term Play With Entire Business Under Assault,2021-04-19T06:24:02-04:00,/article/4419745-peabody-energy-unattractive-short-term-play,44,False,False,104097,['321844'],['2430'],[],BTU
4400186,"Peabody Energy: Still Staring Into The Abyss, The Only Question Is When",2021-01-21T12:24:25-05:00,/article/4400186-peabody-energy-still-staring-abyss-only-question-is-when,20,False,False,104097,['309815'],['2430'],[],BTU
4388298,Peabody Energy Could Be Filing For Ch.11 Bankruptcy - Again,2020-11-12T03:45:30-05:00,/article/4388298-peabody-energy-be-filing-for-ch-11-bankruptcy-again,40,False,False,91685,['300354'],['2430'],[],BTU
4377705,Peabody Energy: Coal On The Ropes,2020-10-05T15:56:50-04:00,/article/4377705-peabody-energy-coal-on-ropes,41,False,False,71185,['294985'],['2430'],[],BTU
4344147,I Have Doubts That Peabody Energy Corporation Can Survive,2020-05-07T12:44:22-04:00,/article/4344147-i-doubts-peabody-energy-corporation-can-survive,137,False,False,91685,['274305'],['2430'],[],BTU
4321991,"Peabody Energy: Risky For Small Investors Or 2020's Best Pick, You Choose",2020-02-06T11:07:06-05:00,/article/4321991-peabody-energy-risky-for-small-investors-2020s-best-pick-you-choose,72,False,False,71185,['260093'],['2430'],[],BTU
4321073,Peabody Is Heading Towards Extinction,2020-02-04T09:30:00-05:00,/article/4321073-peabody-is-heading-towards-extinction,84,False,False,94986,['259409'],['2430'],[],BTU
4313102,Peabody Energy And Coal In 2 Alternate Universes,2019-12-18T09:01:34-05:00,/article/4313102-peabody-energy-and-coal-in-2-alternate-universes,106,False,False,71185,['248629'],['2430'],[],BTU
4302183,Peabody Energy: More Of The Same,2019-11-04T11:08:05-05:00,/article/4302183-peabody-energy-of,106,False,False,71185,['77897'],['2430'],[],BTU
4293511,Peabody Energy: Failed Debt Refinancing Further Pressures Share Buybacks,2019-09-25T14:21:48-04:00,/article/4293511-peabody-energy-failed-debt-refinancing-pressures-share-buybacks,6,False,False,104097,['69800'],['2430'],[],BTU
4286331,Peabody Energy: The End Game,2019-08-16T15:47:30-04:00,/article/4286331-peabody-energy-end-game,322,False,False,71185,['59988'],['2430'],[],BTU
4282101,Peabody Energy: Please Stop The Share Buybacks,2019-08-06T13:15:22-04:00,/article/4282101-peabody-energy-please-stop-share-buybacks,4,False,False,104097,['57654'],['2430'],[],BTU
4224807,Peabody Energy Making Key Moves To Entice Investors,2018-11-27T12:24:16-05:00,/article/4224807-peabody-energy-making-key-moves-to-entice-investors,4,False,False,104882,['22159'],['2430'],[],BTU
4224456,Why Peabody Energy Is Worth A Closer Look,2018-11-26T09:48:05-05:00,/article/4224456-why-peabody-energy-is-worth-closer-look,6,False,False,40351,[],['2430'],[],BTU
4190305,Peabody Energy Is No Bargain,2018-07-26T04:50:49-04:00,/article/4190305-peabody-energy-is-no-bargain,49,False,False,91685,[],['2430'],[],BTU
4146050,Peabody Energy Q4 Results: Rosy Picture In A Sea Of Gloom,2018-02-13T12:02:55-05:00,/article/4146050-peabody-energy-q4-results-rosy-picture-in-sea-of-gloom,50,False,False,71185,[],['2430'],[],BTU
4133038,"Peabody Energy Rising, Coal Industry In Decline, What Is Going On?",2017-12-20T13:12:48-05:00,/article/4133038-peabody-energy-rising-coal-industry-in-decline-what-is-going-on,358,False,False,71185,[],['2430'],[],BTU
4116529,Peabody Energy: An Undervalued Play On A Stabilizing Coal Market,2017-10-25T19:15:09-04:00,/article/4116529-peabody-energy-undervalued-play-on-stabilizing-coal-market,83,False,False,103583,['193926'],['2430'],[],BTU
4082355,Fun And Games At Peabody Energy: What Is Stabilizing The Share Price?,2017-06-19T11:20:59-04:00,/article/4082355-fun-and-games-peabody-energy-what-is-stabilizing-share-price,215,False,False,71185,[],['2430'],[],BTU
4078752,"Daily Insider Ratings Round Up 6/2/17: BTU, MCC, TWNK. SEAS, AVT, MATR",2017-06-05T10:50:50-04:00,/article/4078752-daily-insider-ratings-round-up-6-2-17-btu-mcc-twnk-seas-avt-matr,0,False,False,27671,[],['2430'],[],BTU
4076358,What's Going On With Peabody Energy?,2017-05-25T05:29:22-04:00,/article/4076358-going-on-peabody-energy,22,False,False,20563,['187899'],['2430'],[],BTU
4072341,Peabody Q1 2017 Reporting: What Wasn't Said,2017-05-11T17:04:33-04:00,/article/4072341-peabody-q1-2017-reporting-what-wasnt-said,191,False,False,71185,[],['2430'],[],BTU
4066576,Peabody: Market Ire Obscures Secular Tailwinds,2017-04-28T03:12:41-04:00,/article/4066576-peabody-market-ire-obscures-secular-tailwinds,38,False,False,102276,['186894'],['2430'],[],BTU
4065456,I Think Therefore I Am Or Am I?,2017-04-26T10:21:51-04:00,/article/4065456-i-think-therefore-i-i,15,False,False,37111,[],['2430'],[],BTU
4064940,What I Learned From Peabody Energy Is Getting More Shocking,2017-04-25T10:50:49-04:00,/article/4064940-what-i-learned-from-peabody-energy-is-getting-shocking,28,False,False,37111,[],['2430'],[],BTU
4064438,Peabody Energy Spent $1.8 Million On Government Lobbying While Bankrupt,2017-04-23T22:22:09-04:00,/article/4064438-peabody-energy-spent-1_8-million-on-government-lobbying-while-bankrupt,21,False,False,37111,[],['2430'],[],BTU
4064194,Why Peabody Energy Got Away With The Reorganzation,2017-04-21T13:55:06-04:00,/article/4064194-why-peabody-energy-got-away-reorganzation,58,False,False,37111,[],['2430'],[],BTU
4064123,Why I Didn't Choose 138% Greater Peabody Energy Retail Notes Recovery,2017-04-21T11:46:06-04:00,/article/4064123-why-i-didnt-choose-138-percent-greater-peabody-energy-retail-notes-recovery,14,False,False,37111,[],['2430'],[],BTU
4063332,Peabody Energy: Has It Bottomed?,2017-04-19T09:06:55-04:00,/article/4063332-peabody-energy-bottomed,41,False,False,37111,['186565'],['2430'],[],BTU
4062737,Peabody Energy Share Count Up 389% In 2 Weeks,2017-04-17T09:27:56-04:00,/article/4062737-peabody-energy-share-count-up-389-percent-in-2-weeks,23,False,False,37111,[],['2430'],[],BTU
4062536,Peabody Energy: The Nightmare Continues,2017-04-15T10:37:03-04:00,/article/4062536-peabody-energy-nightmare-continues,33,False,False,37111,[],['2430'],[],BTU
4062191,Peabody Energy: How To Earn 4992% Annualized,2017-04-13T07:51:48-04:00,/article/4062191-peabody-energy-how-to-earn-4992-percent-annualized,53,False,False,37111,[],['2430'],[],BTU
4062081,Peabody Energy Keeps Lobbying To Try And Keep Its Kayenta Mine Open,2017-04-12T15:52:17-04:00,/article/4062081-peabody-energy-keeps-lobbying-to-try-and-keep-kayenta-mine-open,35,False,False,71185,[],['2430'],[],BTU
4061178,Energy Recap: Your Thoughts On Geothermal Energy,2017-04-07T19:03:00-04:00,/article/4061178-energy-recap-your-thoughts-on-geothermal-energy,10,False,False,35871,[],['2430'],[],BTU
4060606,Market Challenge: Peabody Is Back,2017-04-06T10:55:31-04:00,/article/4060606-market-challenge-peabody-is-back,29,False,False,80275,[],['2430'],[],BTU
4060455,What I Learned From The Peabody Energy Reorganization,2017-04-05T11:42:54-04:00,/article/4060455-what-i-learned-from-peabody-energy-reorganization,70,False,False,37111,[],['2430'],[],BTU
4060400,Peabody Energy Relists On The NYSE And Reasserts Its 'Kodak' Position,2017-04-05T08:54:28-04:00,/article/4060400-peabody-energy-relists-on-nyse-and-reasserts-kodak-position,69,False,False,71185,[],['2430'],[],BTU
4060189,Peabody Emerges From Bankruptcy,2017-04-04T13:35:46-04:00,/article/4060189-peabody-emerges-from-bankruptcy,18,False,False,40391,[],['2430'],[],BTU
4059388,"Peabody Energy: U.S. Trustee Slams $4 Million In Bonuses, $310 Million Okay",2017-03-31T08:42:52-04:00,/article/4059388-peabody-energy-u-s-trustee-slams-4-million-in-bonuses-310-million-okay,65,False,False,37111,[],['2430'],[],BTU
4058782,Dangerous Legal Precedent Set By Peabody Energy,2017-03-29T08:29:19-04:00,/article/4058782-dangerous-legal-precedent-set-peabody-energy,78,False,False,37111,[],['2430'],[],BTU
4058090,Peabody Energy: Confirmation Hearing Smashes Long-Standing U.S. Bankruptcy Laws,2017-03-27T08:59:07-04:00,/article/4058090-peabody-energy-confirmation-hearing-smashes-long-standing-u-s-bankruptcy-laws,49,False,False,37111,[],['2430'],[],BTU
4057561,Peabody Energy: Do The Numbers Work Post-Bankruptcy?,2017-03-23T15:28:19-04:00,/article/4057561-peabody-energy-numbers-work-post-bankruptcy,57,False,False,71185,[],['2430'],[],BTU
4056848,Short Peabody. Long Live Pea'v'ody,2017-03-21T14:00:00-04:00,/article/4056848-short-peabody-long-live-peavody,56,False,False,102276,['233980'],['2430'],[],BTU
4056219,Energy Recap: Checking In With Readers,2017-03-17T19:03:00-04:00,/article/4056219-energy-recap-checking-in-readers,24,False,False,35871,[],['2430'],[],BTU
4054675,Peabody Energy: How To Rig The Ballot Box In The Heist Of The Century,2017-03-13T15:48:35-04:00,/article/4054675-peabody-energy-how-to-rig-ballot-box-in-heist-of-century,103,False,False,37111,[],['2430'],[],BTU
4054563,Peabody Energy's Reorganization Plan To Be Confirmed March 16,2017-03-13T10:48:12-04:00,/article/4054563-peabody-energys-reorganization-plan-to-be-confirmed-march-16,74,False,False,91685,[],['2430'],[],BTU
4054561,Peabody Energy - Are The Senior Management Team And Lawyers The Only Winners?,2017-03-13T10:37:13-04:00,/article/4054561-peabody-energy-are-senior-management-team-and-lawyers-only-winners,23,False,False,37111,[],['2430'],[],BTU
4053143,Peabody Energy And The 'Smash And Grab' Technique,2017-03-08T09:59:29-05:00,/article/4053143-peabody-energy-and-smash-and-grab-technique,91,False,False,37111,[],['2430'],[],BTU
4052979,Peabody Energy - Death Of The Junk Bond Market As We Know It,2017-03-07T23:07:57-05:00,/article/4052979-peabody-energy-death-of-junk-bond-market-know,46,False,False,37111,[],['2430'],[],BTU
4052440,Peabody Energy: Set To Officially Shaft Retail Unsecured Bonds Holders On March 16th,2017-03-06T15:24:07-05:00,/article/4052440-peabody-energy-set-to-officially-shaft-retail-unsecured-bonds-holders-on-march-16th,119,False,False,62863,[],['2430'],[],BTU
4052005,"Peabody Energy's Disappearing Future - Loss Of U.S. Markets, Acknowledges Need To Reduce Emissions",2017-03-03T15:45:14-05:00,/article/4052005-peabody-energys-disappearing-future-loss-of-u-s-markets-acknowledges-need-to-reduce-emissions,96,False,False,71185,[],['2430'],[],BTU
4040177,Terrible News For Peabody Energy Investors,2017-01-27T11:59:27-05:00,/article/4040177-terrible-news-for-peabody-energy-investors,188,False,False,91685,[],['2430'],[],BTU
4040097,"Peabody Energy: Shareholders Lose, But Will Anyone Win?",2017-01-27T08:50:46-05:00,/article/4040097-peabody-energy-shareholders-lose-will-anyone-win,31,False,False,71185,[],['2430'],[],BTU
4038779,Alternative Reorganization Plan For Peabody Energy Proposed,2017-01-23T15:02:52-05:00,/article/4038779-alternative-reorganization-plan-for-peabody-energy-proposed,185,False,False,91685,[],['2430'],[],BTU
4038230,Peabody Energy's Bankruptcy Judge Rules In Favor Of The Hedge Funds And Management,2017-01-20T09:29:09-05:00,/article/4038230-peabody-energys-bankruptcy-judge-rules-in-favor-of-hedge-funds-and-management,150,False,False,62863,[],['2430'],[],BTU
4037168,Peabody Energy Files Financial Projections,2017-01-16T21:48:38-05:00,/article/4037168-peabody-energy-files-financial-projections,324,False,False,91685,[],['2430'],[],BTU
4036867,Peabody Energy: Everyone Has A Plan Until You Get Punched In The Mouth,2017-01-14T16:46:02-05:00,/article/4036867-peabody-energy-everyone-plan-until-you-get-punched-in-mouth,208,False,False,62863,[],['2430'],[],BTU
4036595,Former Peabody Energy Senior Executive Questions Management's Fiduciary Behavior,2017-01-13T07:25:33-05:00,/article/4036595-former-peabody-energy-senior-executive-questions-managements-fiduciary-behavior,228,False,False,62863,[],['2430'],[],BTU
4032977,Peabody Energy's Debt Recovery Estimates Based Upon The Reorganization Plan Term Sheet,2016-12-28T01:44:46-05:00,/article/4032977-peabody-energys-debt-recovery-estimates-based-upon-reorganization-plan-term-sheet,376,False,False,91685,[],['2430'],[],BTU
4032367,Peabody Energy Shareholders Are Getting Nothing Under A Reorganization Plan,2016-12-23T04:15:58-05:00,/article/4032367-peabody-energy-shareholders-are-getting-nothing-under-reorganization-plan,283,False,False,91685,[],['2430'],[],BTU
4030686,"Peabody Energy Thriving And Ready To Exit Bankruptcy, What Then?",2016-12-15T09:05:18-05:00,/article/4030686-peabody-energy-thriving-and-ready-to-exit-bankruptcy-what,47,False,False,71185,[],['2430'],[],BTU
4029441,Peabody Energy Shareholders Are Excited After Mangrove Files A Request For An Official Equity Committee,2016-12-09T09:53:59-05:00,/article/4029441-peabody-energy-shareholders-are-excited-after-mangrove-files-request-for-official-equity,342,False,False,91685,[],['2430'],[],BTU
4026360,Energy Recap: Another Move Up For The U.S. Oil Rig Count,2016-11-25T19:03:00-05:00,/article/4026360-energy-recap-another-move-up-for-u-s-oil-rig-count,16,False,False,35871,[],['2430'],[],BTU
4015867,The Coal Revival Mirage,2016-10-27T15:35:11-04:00,/article/4015867-coal-revival-mirage,124,False,False,71185,[],['2430'],[],BTU
4015626,Peabody Energy - Catching Lightning In A Bottle,2016-10-27T08:50:57-04:00,/article/4015626-peabody-energy-catching-lightning-in-bottle,74,False,False,62863,[],['2430'],[],BTU
4014748,Peabody Energy's Equity Meets Gravity,2016-10-25T16:20:51-04:00,/article/4014748-peabody-energys-equity-meets-gravity,176,False,False,62863,[],['2430'],[],BTU
4014500,Peabody Energy - Mangrove Partners Wants An Official Equity Committee Appointed,2016-10-25T06:32:50-04:00,/article/4014500-peabody-energy-mangrove-partners-wants-official-equity-committee-appointed,369,False,False,91685,[],['2430'],[],BTU
4014322,Merger Monday: Why Are Peabody And SunEdison Soaring? - Bezek's Daily Briefing,2016-10-24T14:46:49-04:00,/article/4014322-merger-monday-why-are-peabody-and-sunedison-soaring-bezeks-daily-briefing,53,False,False,22201,[],['2430'],[],BTU
4014233,Reality And Hype For Peabody Energy,2016-10-24T10:48:04-04:00,/article/4014233-reality-and-hype-for-peabody-energy,190,False,False,71185,[],['2430'],[],BTU
4013859,Peabody Energy's Open Call Option Interest,2016-10-21T11:55:57-04:00,/article/4013859-peabody-energys-open-call-option-interest,278,False,False,62863,[],['2430'],[],BTU
4013741,Peabody Energy Stock Price Triples This Week - What's Up?,2016-10-21T07:05:00-04:00,/article/4013741-peabody-energy-stock-price-triples-this-week-up,78,False,False,91685,[],['2430'],[],BTU
4013740,Peabody Files An 8-K Suggesting Its Current Equity Is Worthless,2016-10-21T07:00:00-04:00,/article/4013740-peabody-files-8-k-suggesting-current-equity-is-worthless,31,False,False,62863,[],['2430'],[],BTU
4006137,"Peabody Energy Bucks The Trend, Or Hopes To",2016-09-14T11:09:44-04:00,/article/4006137-peabody-energy-bucks-trend-hopes-to,215,False,False,71185,[],['2430'],[],BTU
3999313,Energy Recap: Rig Count Continues Its Upward Trajectory,2016-08-12T20:22:20-04:00,/article/3999313-energy-recap-rig-count-continues-upward-trajectory,36,False,False,35871,[],['2430'],[],BTU
3997657,Fossil Fuel Companies Don't Understand That They No Longer Have Free Reign,2016-08-09T08:52:45-04:00,/article/3997657-fossil-fuel-companies-dont-understand-no-longer-free-reign,151,False,False,71185,[],['2430'],[],BTU
3989731,The Turnaround In U.S. Coal,2016-07-20T08:27:20-04:00,/article/3989731-turnaround-in-u-s-coal,190,False,False,20563,[],['2430'],[],BTU
3989068,Breaking Bankruptcy News In The Coal Industry,2016-07-18T08:55:01-04:00,/article/3989068-breaking-bankruptcy-news-in-coal-industry,316,False,False,91685,[],['2430'],[],BTU
3984581,Peabody Energy Is Imploding,2016-06-27T11:14:59-04:00,/article/3984581-peabody-energy-is-imploding,267,False,False,91685,[],['2430'],[],BTU
3977836,My Peabody Energy Misadventure Ends,2016-05-25T21:44:35-04:00,/article/3977836-peabody-energy-misadventure-ends,162,False,False,62863,[],['2430'],[],BTU
3975963,Finding Value In Peabody Energy's Bankruptcy For Investors,2016-05-18T09:01:40-04:00,/article/3975963-finding-value-in-peabody-energys-bankruptcy-for-investors,103,False,False,91685,['173488'],['2430'],[],BTU
3967713,Peabody Energy Legal Bankruptcy Update,2016-04-25T10:20:48-04:00,/article/3967713-peabody-energy-legal-bankruptcy-update,237,False,False,91685,[],['2430'],[],BTU
3966266,Peabody Energy Bonds Have Doubled Since Declaring Bankruptcy,2016-04-19T12:28:55-04:00,/article/3966266-peabody-energy-bonds-doubled-since-declaring-bankruptcy,220,False,False,62863,[],['2430'],[],BTU
3964924,Peabody Energy: Post Mortem,2016-04-13T06:13:21-04:00,/article/3964924-peabody-energy-post-mortem,138,False,False,45991,[],['2430'],[],BTU
3964916,Peabody Energy Is Officially Dead,2016-04-13T04:56:05-04:00,/article/3964916-peabody-energy-is-officially-dead,42,False,False,84276,[],['2430'],[],BTU
3964407,Peabody - Is There A Light At The End Of The Tunnel?,2016-04-11T10:36:22-04:00,/article/3964407-peabody-is-light-end-of-tunnel,52,False,False,101532,[],['2430'],[],BTU
3964287,Peabody Coal: It Ain't Over Til It's Over,2016-04-11T03:26:26-04:00,/article/3964287-peabody-coal-aint-over-til-over,199,False,False,91685,[],['2430'],[],BTU
3963737,A Win-Win Trade In Peabody Energy,2016-04-07T07:33:43-04:00,/article/3963737-win-win-trade-in-peabody-energy,105,False,False,60501,['171719'],['2430'],[],BTU
3962249,Peabody Energy: Bowie Deal Is Not Dead Yet,2016-03-31T08:55:43-04:00,/article/3962249-peabody-energy-bowie-deal-is-not-dead-yet,141,False,False,45991,[],['2430'],[],BTU
3961230,"Short Peabody Equity, Long Peabody Bonds For Market Neutral Trade With Optionality",2016-03-28T01:49:26-04:00,/article/3961230-short-peabody-equity-long-peabody-bonds-for-market-neutral-trade-optionality,23,False,False,88686,[],['2430'],[],BTU
3960504,Peabody Energy - On Its Last Legs,2016-03-23T10:49:33-04:00,/article/3960504-peabody-energy-on-last-legs,52,False,False,92136,[],['2430'],[],BTU
3959292,Peabody Energy: No Options Left,2016-03-17T13:36:15-04:00,/article/3959292-peabody-energy-no-options-left,77,False,False,45991,[],['2430'],[],BTU
3959248,The Peabody Energy Chronicles Ends,2016-03-17T11:33:12-04:00,/article/3959248-peabody-energy-chronicles-ends,1358,False,False,62863,[],['2430'],[],BTU
3959156,A Stock Which Once Sold For $1300 Is Now Just $2,2016-03-17T06:41:26-04:00,/article/3959156-stock-which-sold-for-1300-is-now-just-2,25,False,False,84276,['231647'],['2430'],[],BTU
3958990,Peabody Energy: Restructuring Needed To Avoid Bankruptcy,2016-03-16T14:55:39-04:00,/article/3958990-peabody-energy-restructuring-needed-to-avoid-bankruptcy,61,False,False,39351,[],['2430'],[],BTU
3958620,Peabody Energy: The Crash Will Begin Soon,2016-03-15T13:53:05-04:00,/article/3958620-peabody-energy-crash-will-begin-soon,27,False,False,92136,['231636'],['2430'],[],BTU
3958528,Peabody Energy Should Benefit When The Coal Market Improves,2016-03-15T10:53:35-04:00,/article/3958528-peabody-energy-should-benefit-when-coal-market-improves,69,False,False,73145,['170762'],['2430'],[],BTU
3958299,Capital Structure Arbitrage: The Curious Case Of Peabody Energy,2016-03-14T15:10:54-04:00,/article/3958299-capital-structure-arbitrage-curious-case-of-peabody-energy,565,False,False,67493,['231630'],['2430'],[],BTU
3957624,Peabody Energy: The Rally Won't Last,2016-03-11T00:15:00-05:00,/article/3957624-peabody-energy-rally-wont-last,244,False,False,45991,[],['2430'],[],BTU
3957379,Peabody Short Squeeze: The Power Of SeekingAlpha,2016-03-10T11:46:11-05:00,/article/3957379-peabody-short-squeeze-power-of-seekingalpha,375,False,False,62863,[],['2430'],[],BTU
3956528,Environmentalists Are Trying To Close Peabody Energy's Coal Mines By Impeding Bowie Financing,2016-03-08T03:01:42-05:00,/article/3956528-environmentalists-are-trying-to-close-peabody-energys-coal-mines-impeding-bowie-financing,167,False,False,91685,[],['2430'],[],BTU
