"timestamp","content","symbol"
"2021-09-16 17:41:20+00:00","Now it's turned to be an incredible day! New ATH: $DOCN $ASAN $DDOG $NET $TEAM $BROS $ONON $CELH $CROX 🚀🔥","ONON"
"2021-09-16 17:47:18+00:00","In $onon 34$","ONON"
"2021-09-16 18:08:33+00:00","$ONON try on a pair and you will understand the stocks run.","ONON"
"2021-09-16 18:34:08+00:00","$ONON breach","ONON"
"2021-09-16 18:55:15+00:00","Ok - I will go ahead and get $ONON only because its #Federer backed.","ONON"
"2021-09-16 19:34:47+00:00","$BROS $ONON are too hot &amp; I can’t touch either. Hope they’ll start to cool down tmrw or next week. Love my On Running shoes❤️👍.","ONON"
"2021-09-16 20:13:35+00:00","Just dropped by the On store in NYC. Comfy shoes but haven’t seen a single person in this city wearing them. $ONON","ONON"
"2021-09-16 21:42:37+00:00","$ONON … if you hash you know","ONON"
"2021-09-17 02:00:54+00:00","$ONON new IPO. Swiss company. Makes good running shoes. In watchlist.","ONON"
"2021-09-17 09:36:08+00:00","Deckers Brands portfolio being 'significantly undervalued,' says Citi $DECK $ONON","ONON"
"2021-09-17 12:22:43+00:00","$onon I’ve been waiting for this company to IPO for a few years. Great opportunity even at this valuation. It won’t repeat the UAA mistakes. It will become a great competitor to $NKE similar to the ever growing $DECK (long both)","ONON"
"2021-09-17 12:38:48+00:00","$ONON has been a rockstar since it’s IPO Wednesday. Trim and trail into new highs today. I’m a buyer of dips going forward. @t3live @candicemoh1 @KirasEpicTrades @CrankyRicky","ONON"
"2021-09-17 13:49:11+00:00","On Holding rises 7.9% $ONON","ONON"
"2021-09-18 14:39:09+00:00","Opening Day: Sports analytics company Sportradar drops in trading debut $FORG $HZON $ACT $ONON $DICE $DH $BROS $TWKS $PRCT $KTTA $SRAD $RNXT $SQL $DDI $QNIU $CMSL $SPRK $SCAN $AUTH $ARBK $WRBY $TOST $HLTH $ALVU $BIRD $GTLB $KETR $AMZN $F $BABA $EZFL","ONON"
