"symbol","timestamp","content","sentiment_score"
"KMX","2021-06-24 20:54:04+00:00","Current Open trades $ABNB - Calendar already profitable $KBH - We have plenty of time, will be 5ne on this $RAD -  Wil close this 2morrow $FDX $NKE - will close 2morrow $KMX $PLUG (second leg)  Let me know if I forgot anything.",0.4404
"KMX","2021-06-24 21:01:10+00:00","Crazy how often I keep hearing that people are selling their used cars for more than what they paid for then 6,12,18 months ago with the semiconductor shortage.   Been long on $KMX, excited for earnings tomorrow.  @CarMax please don't disappoint.",0.3732
"KMX","2021-06-24 21:41:41+00:00","$kmx i dont usually swing into ER, but i was very tempted to hold position for tom mornings numbers. That being said im all out of my calls up 75%",0.0
"KMX","2021-06-25 10:51:48+00:00","$KMX - CARMAX INC - IN FISCAL YEAR 2022, PLAN TO OPEN A TOTAL OF 10 NEW LOCATIONS",0.0
"KMX","2021-06-25 10:57:36+00:00","$KMX Reports Q1 $2.63 v $1.61e, Rev $7.70B v $6.19Be (Carmax Inc) - Used vehicle units +100.6% y/y - Used vehicle units (comparable stores) 99% y/y - Used vehicle gross profit (per vehicle) $2.21K v $1.94K y/y - Used vehicle ASP +11% y/y",-0.0516
"KMX","2021-06-25 10:57:37+00:00","$KMX CarMax 1Q EPS $2.63 &gt;KMX CarMax Reports Record First Quarter Fiscal 2022   the nation's largest and most profitable retailer of used cars, today reported results for the first quarter ended May 31, 2021.",0.4927
"KMX","2021-06-25 10:57:46+00:00","$KMX Strong beat ...Long story intact...REVS up huge ..",0.6808
"KMX","2021-06-25 10:58:42+00:00","$KMX 52 week high was 138",0.0
"KMX","2021-06-25 11:01:25+00:00","$KMX(119.43) up 5.70 Reports Q1 (May) earnings of $2.63 per share, $0.99 better than the S&amp;P Capital IQ Consensus of $1.64; revenues rose 138.4% year/year to $7.7 bln vs the $6.22 bln S&amp;P Capital IQ Consensus.",0.6249
"KMX","2021-06-25 11:01:56+00:00","$KMX Used car sales boom ...people can't afford new cars these days...Makese sense ....",0.0
"KMX","2021-06-25 11:09:22+00:00","Went long $KMX, small, monster ER beat: EPS $2.63 vs. 3 cents, consensus $1.63. Sales $7.697 bln vs. $3.229 bln a year ago; FactSet consensus $6.183 bln. I have a strong cushion from $PIRS, in case $KMX drops on me.",0.5106
"KMX","2021-06-25 11:25:27+00:00","Watching 4 tickers on my screen: $SPCE, $KMX, $PIRS and $PSFE. #catalysts",0.0
"KMX","2021-06-25 11:41:58+00:00","$KMX - CARMAX SHARES UP 6% PREMARKET AFTER REV BEAT POSITIVE FORECAST -",0.8056
"KMX","2021-06-25 11:47:17+00:00","Stocks making the biggest moves in the premarket:  $NKE $KMX $SPCE $FDX $TSLA $NFLX $BB $JPM $WFC $BAC $C $TWLO $ASAN $CSG.N $UBSG $DOCS",0.0
"KMX","2021-06-25 11:56:10+00:00","Upside:  $PIRS +18% $NKE +13% $SPCE +12% $TNXP +7.3% $KMX +5.8% $MRTX +3.7% $APOG +2.1% $NFLX +1.4% Downside:  $OMP -11% $TBPH -9.4% $CAMP -7.5% $ADIL -4.0% $FDX -4.0% $AEMD -3.0% $JKS -1.7% $PRGS -1.7% $BB -1.4% $SNX -1.4%",-0.25
"KMX","2021-06-25 12:04:48+00:00","#Top5ThingsToKnowToday: - Stocks Set For Higher Open - U.S. Inflation Data - U.S. Consumer Spending - $JKS $KMX $PAYX Earnings - $NKE Jumps 13% After Strong Results #XGlobalMarkets #oott #inflation #stocks  $DIA $SPY $QQQ $IWM $VIX",0.5106
"KMX","2021-06-25 12:15:57+00:00","U.S. stock futures rise as the S&amp;P 500 heads for its best week since April #Gold +0.3% #cryptocurrency #Bitcoin -3.6% #Ethereum -7.8% #Litecoin -4% Strength: $NKE $BAC $WFC $CAT $X $FCX $KMX $SPCE $NFLX $ASAN $CS $VMC $AG $TSLA Weakness: $FDX $COIN $DOCS $UPS $INTC $BB #stocks",0.6808
"KMX","2021-06-25 12:18:25+00:00","Upside:  $PIRS +18% $NKE +13% $SPCE +12% $TNXP +7.3% $KMX +5.8% $MRTX +3.7% $APOG +2.1% $NFLX +1.4% Downside:  $OMP -11% $TBPH -9.4% $CAMP -7.5% $ADIL -4.0% $FDX -4.0% $AEMD -3.0% $JKS -1.7% $PRGS -1.7% $BB -1.4% $SNX -1.4%",-0.25
"KMX","2021-06-25 12:20:56+00:00","CarMax shares are trading higher after the company reported better-than-expected Q1 sales results and reaffirmed long-term targets. $KMX",0.296
"KMX","2021-06-25 12:24:15+00:00","$KMX - CarMax reported better-than-expected Q1 sales results and reaffirmed long-term targets.",0.0
"KMX","2021-06-25 12:27:34+00:00","PREMARKET: CARMAX 5.8% AFTER IT REPORTED REVENUE FOR THE FIRST QUARTER THAT BEAT THE AVERAGE ANALYST ESTIMATE $KMX",0.0
"KMX","2021-06-25 12:35:09+00:00","$KMX 🚀Skyrocket , 📈Beaten Earnings  🎯target price rise to 144",0.0
"KMX","2021-06-25 12:39:54+00:00","Some names on my intraday watchlist: $NKE, $SPCE, $KMX, $FDX #Intraday",0.0
"KMX","2021-06-25 12:49:57+00:00","top small-large cap gainers pre-market: $SPCE +22% $NKE +13% $KMX +6% $FL +4.65% $DLO +3.85%",0.2023
"KMX","2021-06-25 12:56:44+00:00","No idea why $CVNA is worth $40 billion more than $KMX Insanity, but..but growth...",-0.6444
